Datetime,Open,High,Low,Close,Volume
7/16/2024 11:00,2440.275,2442.145,2438.765,2438.775,2133
7/16/2024 11:15,2438.79,2442.525,2438.665,2441.275,2113
7/16/2024 11:30,2441.27,2441.94,2439.315,2439.67,2286
7/16/2024 11:45,2439.725,2440.35,2438.24,2439.615,2403
7/16/2024 12:00,2439.61,2441.575,2439.47,2441.085,2571
7/16/2024 12:15,2441.085,2444.085,2440.445,2443.735,3296
7/16/2024 12:30,2443.36,2443.36,2431.98,2434.56,8448
7/16/2024 12:45,2434.465,2435.235,2429.445,2432.69,6134
7/16/2024 13:00,2432.588,2437.805,2431.055,2435.185,5678
7/16/2024 13:15,2435.17,2438.275,2434.675,2438.18,4741
7/16/2024 13:30,2438.235,2446.855,2436.63,2445.97,6687
7/16/2024 13:45,2446.24,2448.045,2441.075,2442.8,5832
7/16/2024 14:00,2442.805,2445.395,2440.62,2442.995,5077
7/16/2024 14:15,2443.11,2447.32,2442.69,2447.22,4277
7/16/2024 14:30,2447.215,2449.54,2446.435,2447.79,4789
7/16/2024 14:45,2447.785,2454.105,2446.03,2452.13,4552
7/16/2024 15:00,2452.175,2457.77,2452.01,2456.4,6172
7/16/2024 15:15,2456.42,2462.575,2455.745,2460.075,4796
7/16/2024 15:30,2460.06,2464.66,2459.6,2464.045,3674
7/16/2024 15:45,2464.065,2465.34,2461.335,2463.23,3210
7/16/2024 16:00,2463.315,2463.56,2457.93,2460.41,3873
7/16/2024 16:15,2460.29,2463.32,2459.045,2462.815,3176
7/16/2024 16:30,2462.82,2463.785,2458.5,2458.88,2265
7/16/2024 16:45,2458.9,2460.25,2458.175,2459.2,2192
7/16/2024 17:00,2459.2,2461.5,2458.99,2460.12,2683
7/16/2024 17:15,2460.23,2463.765,2458.76,2462.72,2194
7/16/2024 17:30,2462.655,2464.215,2462.34,2463.935,1866
7/16/2024 17:45,2463.945,2466.41,2463.34,2464.72,2314
7/16/2024 18:00,2464.76,2466.66,2463.815,2465.945,1859
7/16/2024 18:15,2465.915,2466.095,2463.17,2463.33,1613
7/16/2024 18:30,2463.335,2465.635,2462.515,2465.58,1613
7/16/2024 18:45,2465.385,2465.98,2464.61,2465.435,1438
7/16/2024 19:00,2465.425,2466.3,2464.585,2465.88,1454
7/16/2024 19:15,2465.85,2465.975,2463.25,2465.37,1502
7/16/2024 19:30,2465.345,2467.28,2464.865,2466.88,1190
7/16/2024 19:45,2466.855,2468.785,2466.165,2468.7,1783
7/16/2024 20:00,2468.645,2469.765,2467.945,2468.62,850
7/16/2024 20:15,2468.48,2468.48,2466.93,2467.695,415
7/16/2024 20:30,2467.75,2468.94,2467.325,2468.925,456
7/16/2024 20:45,2468.845,2469.24,2468.4,2468.93,431
7/16/2024 22:00,2467.82,2467.87,2466.755,2467.475,265
7/16/2024 22:15,2467.485,2467.69,2466.57,2467.595,361
7/16/2024 22:30,2467.63,2470.075,2466.355,2469.295,974
7/16/2024 22:45,2469.21,2469.28,2468.395,2469.035,517
7/16/2024 23:00,2469.085,2469.865,2469,2469.77,284
7/16/2024 23:15,2469.75,2469.75,2468.055,2468.22,419
7/16/2024 23:30,2468.17,2469.065,2467.845,2468.235,623
7/16/2024 23:45,2468.185,2469.245,2467.55,2468.415,1218
7/17/2024 0:00,2468.365,2468.5,2466.4,2466.845,1762
7/17/2024 0:15,2466.765,2467.945,2466.305,2467.695,1703
7/17/2024 0:30,2467.705,2473.36,2467.705,2472.735,2046
7/17/2024 0:45,2472.59,2472.74,2468.655,2468.8,2132
7/17/2024 1:00,2468.81,2476.12,2468.595,2472.69,5251
7/17/2024 1:15,2472.675,2477.695,2472.675,2474.74,3938
7/17/2024 1:30,2474.715,2479.02,2474.55,2477.79,3855
7/17/2024 1:45,2477.715,2481.325,2476.71,2479.545,3463
7/17/2024 2:00,2479.555,2482.42,2479.46,2481.625,2527
7/17/2024 2:15,2481.62,2481.905,2477.79,2479.175,2068
7/17/2024 2:30,2479.18,2479.645,2469.705,2472.88,3989
7/17/2024 2:45,2472.875,2475.56,2471.77,2474.65,3179
7/17/2024 3:00,2474.645,2474.645,2470.995,2471.085,2876
7/17/2024 3:15,2471,2471.225,2465.14,2465.26,3994
7/17/2024 3:30,2465.285,2472.365,2464.05,2471.615,2385
7/17/2024 3:45,2471.685,2472.8,2471.125,2471.79,1212
7/17/2024 4:00,2471.835,2472.79,2470.845,2471.415,987
7/17/2024 4:15,2471.44,2472.47,2469.83,2469.93,1082
7/17/2024 4:30,2469.855,2472.545,2469.7,2470.205,2044
7/17/2024 4:45,2470.195,2470.43,2467.705,2467.81,1447
7/17/2024 5:00,2467.805,2468.71,2465.88,2468.18,1432
7/17/2024 5:15,2468.19,2471.045,2468.095,2470.51,1191
7/17/2024 5:30,2470.505,2470.61,2466.33,2468.035,2758
7/17/2024 5:45,2468.045,2468.405,2465.47,2465.47,3007
7/17/2024 6:00,2465.455,2467.33,2464,2465.135,3963
7/17/2024 6:15,2465.13,2465.935,2461.88,2463.72,3867
7/17/2024 6:30,2463.725,2467.625,2463.135,2467.15,3139
7/17/2024 6:45,2467.145,2467.44,2464.995,2466.49,3121
7/17/2024 7:00,2466.505,2467.255,2464.255,2467.19,3339
7/17/2024 7:15,2467.195,2468.075,2464.905,2465.67,3326
7/17/2024 7:30,2465.635,2471.355,2465.545,2471.08,3676
7/17/2024 7:45,2471.07,2474.455,2470.84,2474.245,3398
7/17/2024 8:00,2474.26,2477.335,2474.165,2477.32,3900
7/17/2024 8:15,2477.35,2478.945,2473.96,2476.08,3340
7/17/2024 8:30,2476.105,2476.73,2471.6,2473.77,3764
7/17/2024 8:45,2473.67,2476.89,2472.92,2475.045,2798
7/17/2024 9:00,2475.075,2475.2,2471.71,2472.155,3159
7/17/2024 9:15,2472.13,2473.01,2470.585,2471.465,2790
7/17/2024 9:30,2471.41,2473.155,2469.88,2472.365,2844
7/17/2024 9:45,2472.415,2475.495,2472.07,2475.17,2374
7/17/2024 10:00,2475.12,2475.385,2472.62,2473.98,2407
7/17/2024 10:15,2473.97,2476.415,2472.98,2475.4,2558
7/17/2024 10:30,2475.365,2475.365,2468.37,2468.625,2618
7/17/2024 10:45,2468.57,2469.535,2466.76,2467.975,2637
7/17/2024 11:00,2467.905,2470.735,2467.4,2468.2,2923
7/17/2024 11:15,2468.195,2470.515,2467.635,2469.35,2943
7/17/2024 11:30,2469.315,2472.695,2469.235,2472.39,2917
7/17/2024 11:45,2472.4,2473.41,2469.985,2470.11,2869
7/17/2024 12:00,2470.1,2472.35,2468.79,2472.215,3655
7/17/2024 12:15,2472.165,2475.46,2471.87,2474.995,3181
7/17/2024 12:30,2475.045,2475.125,2471.735,2474.415,4512
7/17/2024 12:45,2474.47,2474.58,2472.445,2473.46,3851
7/17/2024 13:00,2473.465,2479.45,2472.905,2476.02,4995
7/17/2024 13:15,2475.93,2476.795,2473.01,2474.04,4507
7/17/2024 13:30,2474.04,2480.615,2471.34,2477.015,7607
7/17/2024 13:45,2477.025,2483.505,2475.48,2482.995,6443
7/17/2024 14:00,2482.95,2483.74,2464.095,2467.665,8684
7/17/2024 14:15,2467.62,2472.04,2463.945,2469.68,7055
7/17/2024 14:30,2469.72,2472.305,2467,2471.3,5928
7/17/2024 14:45,2471.24,2472.775,2461.135,2463.75,5684
7/17/2024 15:00,2463.715,2465.49,2458.08,2459.92,6172
7/17/2024 15:15,2459.915,2466.015,2458.875,2464.9,5711
7/17/2024 15:30,2464.885,2466.045,2461.995,2464.125,3630
7/17/2024 15:45,2464.12,2464.74,2460.33,2463.595,3235
7/17/2024 16:00,2463.655,2465.12,2459.735,2460.17,2153
7/17/2024 16:15,2460.2,2460.445,2452.93,2453.43,3620
7/17/2024 16:30,2453.39,2457.755,2453.115,2456.36,3778
7/17/2024 16:45,2456.365,2458.595,2455.395,2455.675,2569
7/17/2024 17:00,2455.67,2457.965,2454.525,2457.54,2931
7/17/2024 17:15,2457.535,2459.385,2455.47,2455.61,2621
7/17/2024 17:30,2455.615,2456.87,2453.78,2454.11,2587
7/17/2024 17:45,2454.105,2455.53,2451.95,2452.655,2101
7/17/2024 18:00,2452.555,2456.065,2451.57,2455.44,2177
7/17/2024 18:15,2455.445,2456.765,2455.13,2456.53,2181
7/17/2024 18:30,2456.47,2458.175,2456.245,2456.835,1008
7/17/2024 18:45,2456.925,2458.245,2456.875,2458.07,814
7/17/2024 19:00,2458.065,2460.47,2458.06,2459.585,1935
7/17/2024 19:15,2459.57,2459.975,2457.14,2457.825,1562
7/17/2024 19:30,2457.82,2457.96,2457.15,2457.7,1904
7/17/2024 19:45,2457.745,2459.81,2457.095,2458.075,1773
7/17/2024 20:00,2458.17,2458.17,2457.35,2457.605,550
7/17/2024 20:15,2457.61,2457.815,2457.3,2457.695,918
7/17/2024 20:30,2457.685,2458.45,2457.5,2458.195,444
7/17/2024 20:45,2458.115,2459.525,2458.115,2458.81,564
7/17/2024 22:00,2458.755,2459.315,2458.285,2459.19,325
7/17/2024 22:15,2459.185,2459.56,2458.665,2458.845,324
7/17/2024 22:30,2458.825,2459.35,2458.545,2458.675,465
7/17/2024 22:45,2458.61,2459.36,2458.07,2459.31,575
7/17/2024 23:00,2459.21,2461.305,2459.21,2460.9,864
7/17/2024 23:15,2460.89,2461.54,2460.59,2460.725,804
7/17/2024 23:30,2460.65,2461.955,2459.995,2461.505,788
7/17/2024 23:45,2461.565,2461.93,2460.725,2461.42,1577
7/18/2024 0:00,2461.455,2461.595,2457.915,2458.55,1534
7/18/2024 0:15,2458.535,2459.465,2457.77,2459.095,1459
7/18/2024 0:30,2459.105,2459.865,2457.46,2459.505,2257
7/18/2024 0:45,2459.51,2460.38,2458.285,2458.9,1569
7/18/2024 1:00,2458.895,2462.935,2457.69,2462.72,3242
7/18/2024 1:15,2462.535,2464.21,2462.09,2463,2760
7/18/2024 1:30,2463.005,2463.635,2459.46,2461.11,2902
7/18/2024 1:45,2461.18,2463.315,2461.095,2462.485,3109
7/18/2024 2:00,2462.47,2462.84,2460.9,2461.645,2252
7/18/2024 2:15,2461.685,2461.985,2460.385,2460.9,1534
7/18/2024 2:30,2460.925,2465.02,2460.465,2463.905,2166
7/18/2024 2:45,2463.915,2466.07,2463.25,2465.635,1848
7/18/2024 3:00,2465.625,2468.46,2465.265,2467.68,2457
7/18/2024 3:15,2467.74,2468.42,2465.57,2467.38,2343
7/18/2024 3:30,2467.43,2468.99,2467.265,2468.57,1446
7/18/2024 3:45,2468.5,2468.54,2466.555,2468.11,1779
7/18/2024 4:00,2468.1,2468.275,2465.96,2466.61,1552
7/18/2024 4:15,2466.555,2468.17,2466.41,2466.79,1719
7/18/2024 4:30,2466.81,2467.77,2466.635,2467.585,1158
7/18/2024 4:45,2467.575,2467.815,2465.06,2465.33,1572
7/18/2024 5:00,2465.38,2468.985,2465,2468.97,1911
7/18/2024 5:15,2468.905,2469.98,2467.96,2469.08,1726
7/18/2024 5:30,2469.115,2469.72,2467.28,2468.4,2945
7/18/2024 5:45,2468.315,2469.335,2466.045,2467.025,2551
7/18/2024 6:00,2467.07,2467.275,2464.675,2466.43,2390
7/18/2024 6:15,2466.44,2469.41,2465.07,2469.235,2482
7/18/2024 6:30,2469.21,2472.22,2468.92,2470.53,3922
7/18/2024 6:45,2470.525,2471.545,2469.505,2471.545,2983
7/18/2024 7:00,2471.665,2475,2470.86,2473.33,3404
7/18/2024 7:15,2473.335,2473.71,2471.725,2472.375,2607
7/18/2024 7:30,2472.405,2473.56,2471,2472.565,2455
7/18/2024 7:45,2472.545,2473.165,2471.24,2471.975,2104
7/18/2024 8:00,2472.045,2473.425,2471.64,2472.555,2188
7/18/2024 8:15,2472.545,2473.76,2469.885,2470.06,2639
7/18/2024 8:30,2470.065,2470.075,2467.455,2468.445,2784
7/18/2024 8:45,2468.455,2468.655,2465.635,2466.06,2680
7/18/2024 9:00,2466.065,2467.14,2465.675,2466.505,2160
7/18/2024 9:15,2466.51,2467.21,2464.75,2466.39,1994
7/18/2024 9:30,2466.305,2467.76,2465.755,2465.84,2108
7/18/2024 9:45,2465.875,2466.995,2465.335,2465.705,1646
7/18/2024 10:00,2465.7,2465.7,2463.05,2463.605,2592
7/18/2024 10:15,2463.61,2463.83,2461.565,2462.455,1855
7/18/2024 10:30,2462.47,2465.31,2462.385,2464.815,2115
7/18/2024 10:45,2464.765,2466.42,2464.015,2464.235,2181
7/18/2024 11:00,2464.22,2464.72,2463.525,2463.855,1812
7/18/2024 11:15,2463.925,2464.595,2462.165,2463.595,1974
7/18/2024 11:30,2463.58,2466.375,2463.515,2465.635,1820
7/18/2024 11:45,2465.72,2466.255,2464.25,2464.545,1782
7/18/2024 12:00,2464.555,2466.69,2463.815,2466.175,2270
7/18/2024 12:15,2466.13,2467.8,2464.885,2465.935,2707
7/18/2024 12:30,2466.96,2468.94,2463.685,2463.825,5407
7/18/2024 12:45,2463.78,2465.165,2462.67,2464.04,4664
7/18/2024 13:00,2464.1,2466.31,2460.345,2461.49,5428
7/18/2024 13:15,2461.515,2464.135,2460.365,2463.04,5177
7/18/2024 13:30,2462.85,2464.165,2457.655,2459.945,5776
7/18/2024 13:45,2460.025,2465.58,2459.705,2465.145,5449
7/18/2024 14:00,2465.14,2466.6,2462.885,2463.395,5020
7/18/2024 14:15,2463.345,2465.355,2461.815,2463.28,3947
7/18/2024 14:30,2463.42,2467.585,2460.195,2466.935,5897
7/18/2024 14:45,2466.78,2469.925,2464.915,2468.48,5634
7/18/2024 15:00,2468.53,2469.14,2465.935,2466.515,4153
7/18/2024 15:15,2466.51,2467.04,2465.145,2465.415,4357
7/18/2024 15:30,2465.38,2466.885,2463.895,2464.175,3266
7/18/2024 15:45,2464.19,2464.58,2461.27,2461.325,2844
7/18/2024 16:00,2461.385,2461.58,2456.285,2460.785,3687
7/18/2024 16:15,2460.845,2462.125,2460.48,2461.235,1940
7/18/2024 16:30,2461.25,2461.25,2455.915,2456.18,2120
7/18/2024 16:45,2456.215,2458.37,2455.95,2456.265,1596
7/18/2024 17:00,2456.19,2456.285,2452.98,2454.825,2222
7/18/2024 17:15,2454.915,2455.96,2451.82,2453.75,2550
7/18/2024 17:30,2453.785,2456.58,2452.56,2455.955,1943
7/18/2024 17:45,2455.965,2457.625,2455.525,2456.34,1409
7/18/2024 18:00,2456.4,2456.57,2452.22,2452.985,1531
7/18/2024 18:15,2453.08,2453.8,2451.885,2452.46,1624
7/18/2024 18:30,2452.465,2452.985,2451.055,2451.3,1561
7/18/2024 18:45,2451.285,2452.1,2450.89,2451.545,1863
7/18/2024 19:00,2451.535,2451.85,2442.19,2443.035,2650
7/18/2024 19:15,2443.03,2443.905,2440.925,2442.72,2391
7/18/2024 19:30,2442.695,2443.8,2440.415,2441.335,1955
7/18/2024 19:45,2441.345,2444.445,2440.57,2443.035,2207
7/18/2024 20:00,2443.045,2443.27,2441.395,2443.165,847
7/18/2024 20:15,2443.015,2445.54,2442.655,2444.62,866
7/18/2024 20:30,2444.615,2445.125,2444.035,2444.55,469
7/18/2024 20:45,2444.62,2445.565,2444.62,2445.31,493
7/18/2024 22:00,2444.495,2445.34,2443.79,2444.93,173
7/18/2024 22:15,2444.89,2444.995,2444.3,2444.73,444
7/18/2024 22:30,2444.735,2444.815,2444.195,2444.55,417
7/18/2024 22:45,2444.53,2444.655,2444.13,2444.445,369
7/18/2024 23:00,2444.365,2444.685,2444.005,2444.38,340
7/18/2024 23:15,2444.37,2445.28,2444.205,2445.16,259
7/18/2024 23:30,2445.08,2445.135,2444.275,2444.49,355
7/18/2024 23:45,2444.505,2444.52,2441.32,2441.32,1209
7/19/2024 0:00,2441.38,2441.385,2429.48,2431.2,3896
7/19/2024 0:15,2431.145,2432.235,2426.315,2432.22,2772
7/19/2024 0:30,2431.915,2434.465,2431.835,2434.205,1824
7/19/2024 0:45,2434.22,2434.94,2431.505,2434.45,2129
7/19/2024 1:00,2434.295,2434.68,2424.195,2426.215,5276
7/19/2024 1:15,2426.235,2427.825,2420.58,2421.97,4321
7/19/2024 1:30,2421.995,2428.07,2421.695,2425.96,3982
7/19/2024 1:45,2425.8,2427.59,2424.565,2426.195,3029
7/19/2024 2:00,2426.19,2428.54,2425.815,2426.52,2646
7/19/2024 2:15,2426.54,2427.065,2422.655,2423.815,2747
7/19/2024 2:30,2423.82,2425.675,2423.175,2423.515,2339
7/19/2024 2:45,2423.535,2428.695,2423.04,2428.38,2507
7/19/2024 3:00,2428.39,2429.47,2425.09,2425.325,2477
7/19/2024 3:15,2425.42,2427.425,2425.03,2426.85,2288
7/19/2024 3:30,2426.84,2429.28,2426.27,2429.065,1778
7/19/2024 3:45,2429.09,2429.57,2428.445,2428.785,1162
7/19/2024 4:00,2428.77,2429.33,2427.565,2428.09,1148
7/19/2024 4:15,2428.085,2428.105,2424.635,2426.265,1157
7/19/2024 4:30,2426.27,2426.69,2424.71,2426.16,1357
7/19/2024 4:45,2426.17,2426.265,2424.09,2425.52,1009
7/19/2024 5:00,2425.535,2425.86,2422.6,2425.495,2134
7/19/2024 5:15,2425.5,2426.14,2423.44,2426.07,1956
7/19/2024 5:30,2426.095,2426.11,2422.045,2423.745,3290
7/19/2024 5:45,2423.75,2424.835,2421.19,2423.405,2135
7/19/2024 6:00,2423.385,2424.12,2414.58,2416.51,3663
7/19/2024 6:15,2416.5,2418.795,2414.365,2417.81,3691
7/19/2024 6:30,2417.815,2420.74,2416.82,2417.945,3327
7/19/2024 6:45,2418.135,2422.485,2416.8,2420.015,3608
7/19/2024 7:00,2420.095,2422.245,2417.935,2418.295,3637
7/19/2024 7:15,2418.3,2418.52,2415.48,2417.565,2431
7/19/2024 7:30,2417.545,2418.655,2413.005,2415.655,3127
7/19/2024 7:45,2415.65,2418.385,2415.52,2418.26,2655
7/19/2024 8:00,2418.28,2421.56,2416.39,2420.245,3684
7/19/2024 8:15,2420.23,2421.005,2416.885,2420.59,2849
7/19/2024 8:30,2420.59,2421.66,2418.58,2418.585,2521
7/19/2024 8:45,2418.645,2421.7,2418.645,2420.485,2308
7/19/2024 9:00,2420.49,2421.145,2418.155,2418.665,2531
7/19/2024 9:15,2418.67,2419.995,2415.965,2416.665,2277
7/19/2024 9:30,2416.675,2417.025,2414.885,2415.625,2124
7/19/2024 9:45,2415.715,2416.885,2415.215,2416.2,2681
7/19/2024 10:00,2416.175,2416.4,2410.705,2411.97,2874
7/19/2024 10:15,2411.95,2414.22,2411.175,2414.145,2678
7/19/2024 10:30,2414.175,2415.49,2412.265,2412.64,2229
7/19/2024 10:45,2412.635,2413.315,2411.335,2412.555,2301
7/19/2024 11:00,2412.56,2413.205,2410.51,2412.475,2375
7/19/2024 11:15,2412.51,2414.38,2410.505,2413.955,2413
7/19/2024 11:30,2413.95,2414.425,2412.36,2412.935,2211
7/19/2024 11:45,2412.905,2412.93,2408.52,2410.08,2941
7/19/2024 12:00,2410.09,2410.265,2405.525,2407.765,4164
7/19/2024 12:15,2407.845,2409.65,2406.965,2407.685,3897
7/19/2024 12:30,2407.58,2408.075,2403.14,2403.28,4473
7/19/2024 12:45,2403.275,2406.125,2401.62,2403.785,4700
7/19/2024 13:00,2403.795,2404.37,2396.52,2396.94,6258
7/19/2024 13:15,2396.95,2398.385,2393.88,2396.22,5593
7/19/2024 13:30,2396.22,2406.715,2394.605,2403.745,7626
7/19/2024 13:45,2403.81,2405.455,2401.37,2403.965,5870
7/19/2024 14:00,2403.81,2404.835,2398.955,2401.795,5411
7/19/2024 14:15,2401.91,2402.985,2399.59,2401.375,4732
7/19/2024 14:30,2401.37,2403.495,2400.42,2401.195,4714
7/19/2024 14:45,2401.2,2401.715,2396.13,2398.075,3803
7/19/2024 15:00,2398.015,2408.49,2397.855,2407.215,4584
7/19/2024 15:15,2407.145,2407.625,2403.685,2404.34,4210
7/19/2024 15:30,2404.345,2406.425,2402.75,2404.7,2350
7/19/2024 15:45,2404.69,2406.47,2404.025,2405.46,2804
7/19/2024 16:00,2405.425,2406.03,2402.835,2404.515,1376
7/19/2024 16:15,2404.32,2404.895,2401.435,2402.23,2736
7/19/2024 16:30,2402.235,2403.525,2401.225,2401.655,2900
7/19/2024 16:45,2401.65,2402.71,2399.465,2399.68,1842
7/19/2024 17:00,2399.745,2400.41,2398.43,2398.765,2069
7/19/2024 17:15,2398.875,2400.84,2396.96,2397.36,2019
7/19/2024 17:30,2397.46,2400.13,2395.69,2399.13,2129
7/19/2024 17:45,2399.135,2400.89,2398.51,2399.235,1559
7/19/2024 18:00,2399.24,2400.375,2398.15,2398.26,1625
7/19/2024 18:15,2398.265,2398.955,2397.455,2398.835,1086
7/19/2024 18:30,2398.845,2398.93,2397.25,2397.56,1710
7/19/2024 18:45,2397.475,2398.93,2397.455,2398.685,1197
7/19/2024 19:00,2398.695,2399.375,2397.78,2398.915,1535
7/19/2024 19:15,2398.94,2399.485,2397.965,2398.37,674
7/19/2024 19:30,2398.49,2399.845,2397.2,2399.82,1022
7/19/2024 19:45,2399.795,2400.18,2397.98,2398.84,1572
7/19/2024 20:00,2398.88,2399.25,2397.795,2399.005,698
7/19/2024 20:15,2398.955,2400.005,2398.93,2399.91,374
7/19/2024 20:30,2399.995,2400,2398.505,2398.845,355
7/19/2024 20:45,2398.72,2400.84,2398.11,2400.82,706
7/21/2024 22:00,2403.82,2405.405,2402.61,2405.34,339
7/21/2024 22:15,2405.24,2411.375,2405.02,2410.55,820
7/21/2024 22:30,2410.455,2411.415,2409.04,2411.085,853
7/21/2024 22:45,2411.09,2411.725,2410.555,2411.38,581
7/21/2024 23:00,2411.23,2411.75,2409.325,2410.91,1337
7/21/2024 23:15,2410.915,2411.555,2409.72,2410.945,1182
7/21/2024 23:30,2410.94,2411.8,2409.835,2410.455,1220
7/21/2024 23:45,2410.425,2412.025,2410.255,2411.59,1639
7/22/2024 0:00,2411.6,2411.705,2408.595,2409.46,2668
7/22/2024 0:15,2409.465,2409.465,2406.965,2408.925,1862
7/22/2024 0:30,2408.93,2409.89,2408.6,2409.19,1384
7/22/2024 0:45,2409.09,2409.485,2407.415,2407.935,1264
7/22/2024 1:00,2407.875,2409.44,2405.79,2408.09,4126
7/22/2024 1:15,2408.1,2411.795,2407.99,2410.555,3445
7/22/2024 1:30,2410.62,2412.255,2408.86,2410,3170
7/22/2024 1:45,2409.95,2410.015,2406.45,2406.455,3437
7/22/2024 2:00,2406.365,2407.065,2404.43,2406.595,3142
7/22/2024 2:15,2406.6,2406.74,2403.36,2405.465,1923
7/22/2024 2:30,2405.46,2407.155,2404.675,2405.42,2990
7/22/2024 2:45,2405.44,2408.27,2405.33,2406.59,2468
7/22/2024 3:00,2406.585,2408.585,2406.41,2407.845,2608
7/22/2024 3:15,2407.8,2409.43,2407.415,2409.085,1922
7/22/2024 3:30,2409.08,2409.575,2406.75,2406.99,1163
7/22/2024 3:45,2406.985,2407.31,2405.975,2406.805,579
7/22/2024 4:00,2406.88,2407.19,2404.695,2405.56,1008
7/22/2024 4:15,2405.6,2406.07,2404.87,2404.885,995
7/22/2024 4:30,2404.975,2405.375,2403.72,2405.13,653
